UDI,machine_id,timestamp,Product ID,Type,Air temperature [K],Process temperature [K],temp_diff,Rotational speed [rpm],Torque [Nm],power_w,Tool wear [min],Machine failure,failure_type,is_rnf_only
1226,6,2026-01-01 13:05:00,H30639,H,297.1,308.3,11.199999999999989,1492,41.5,6484.037797499093,141,0,NoFailure,False
1227,7,2026-01-01 13:05:00,L48406,L,297.1,308.4,11.299999999999955,1488,42.5,6622.477313767284,146,0,NoFailure,False
1228,8,2026-01-01 13:05:00,L48407,L,297.1,308.4,11.299999999999955,1422,42.1,6269.173803944575,148,0,NoFailure,False
1229,9,2026-01-01 13:05:00,M16088,M,297.1,308.4,11.299999999999955,1583,38.2,6332.466423938899,150,0,NoFailure,False
1230,10,2026-01-01 13:05:00,L48409,L,297.1,308.4,11.299999999999955,1304,53.5,7305.668996167945,153,0,NoFailure,False
1231,11,2026-01-01 13:05:00,M16090,M,297.1,308.4,11.299999999999955,1880,23.5,4626.518781186569,155,0,NoFailure,False
1232,12,2026-01-01 13:05:00,M16091,M,297.2,308.5,11.300000000000011,1604,40.7,6836.398829525725,158,0,NoFailure,False
1233,13,2026-01-01 13:05:00,L48412,L,297.2,308.6,11.400000000000034,1500,37.1,5827.654372409067,161,0,NoFailure,False
1234,14,2026-01-01 13:05:00,M16093,M,297.2,308.5,11.300000000000011,1364,55.6,7941.778676666805,163,0,NoFailure,False
1235,15,2026-01-01 13:05:00,H30648,H,297.2,308.5,11.300000000000011,2440,14.0,3577.226834887578,166,0,NoFailure,False
1236,16,2026-01-01 13:05:00,H30649,H,297.1,308.4,11.299999999999955,1654,31.4,5438.683313992601,171,0,NoFailure,False
1237,17,2026-01-01 13:05:00,H30650,H,297.1,308.4,11.299999999999955,1359,46.6,6631.8392598749815,176,0,NoFailure,False
1238,18,2026-01-01 13:05:00,M16097,M,297.1,308.4,11.299999999999955,1502,37.3,5866.882392676889,181,0,NoFailure,False
1239,19,2026-01-01 13:05:00,M16098,M,297.1,308.4,11.299999999999955,1615,32.6,5513.390387294968,184,0,NoFailure,False
1240,20,2026-01-01 13:05:00,H30653,H,297.2,308.5,11.300000000000011,1482,39.3,6099.150809532297,187,0,NoFailure,False
1241,1,2026-01-01 13:10:00,L48420,L,297.2,308.6,11.400000000000034,1636,31.3,5362.363556461394,192,0,NoFailure,False
1242,2,2026-01-01 13:10:00,M16101,M,297.1,308.5,11.399999999999977,1621,32.4,5499.923426786579,194,0,NoFailure,False
1243,3,2026-01-01 13:10:00,L48422,L,297.1,308.4,11.299999999999955,1468,44.4,6825.549862895328,197,0,NoFailure,False
1244,4,2026-01-01 13:10:00,M16103,M,297.1,308.4,11.299999999999955,1432,53.4,8007.794010294238,199,0,NoFailure,False
1245,5,2026-01-01 13:10:00,L48424,L,297.1,308.4,11.299999999999955,1726,28.4,5133.19484435753,202,0,NoFailure,False
1246,6,2026-01-01 13:10:00,M16105,M,297.1,308.4,11.299999999999955,1588,33.4,5554.252035742658,204,0,NoFailure,False
1247,7,2026-01-01 13:10:00,H30660,H,297.2,308.5,11.300000000000011,1653,33.3,5764.28844858616,207,0,NoFailure,False
1248,8,2026-01-01 13:10:00,L48427,L,297.2,308.5,11.300000000000011,1513,42.9,6797.11844938034,212,0,NoFailure,False
1249,9,2026-01-01 13:10:00,L48428,L,297.2,308.6,11.400000000000034,1489,40.2,6268.29415800157,214,0,NoFailure,False
1250,10,2026-01-01 13:10:00,L48429,L,297.3,308.7,11.399999999999977,1467,36.8,5653.358811987904,216,0,NoFailure,False
1251,11,2026-01-01 13:10:00,L48430,L,297.3,308.7,11.399999999999977,1549,36.1,5855.813514560743,218,0,NoFailure,False
1252,12,2026-01-01 13:10:00,M16111,M,297.4,308.8,11.400000000000034,1359,48.7,6930.6989690109785,220,0,NoFailure,False
1253,13,2026-01-01 13:10:00,L48432,L,297.5,308.8,11.300000000000011,1533,41.5,6662.2184608351945,223,0,NoFailure,False
1254,14,2026-01-01 13:10:00,L48433,L,297.5,308.8,11.300000000000011,1309,57.3,7854.578536578664,0,0,NoFailure,False
1255,15,2026-01-01 13:10:00,H30668,H,297.5,308.8,11.300000000000011,1430,49.4,7397.612941163006,2,0,NoFailure,False
1256,16,2026-01-01 13:10:00,H30669,H,297.5,308.9,11.399999999999977,1419,50.7,7533.8847585002195,7,0,NoFailure,False
1257,17,2026-01-01 13:10:00,M16116,M,297.5,308.9,11.399999999999977,1535,37.7,6060.079868897151,12,0,NoFailure,False
1258,18,2026-01-01 13:10:00,L48437,L,297.5,308.9,11.399999999999977,1466,43.0,6601.3239232331125,15,0,NoFailure,False
1259,19,2026-01-01 13:10:00,L48438,L,297.5,308.9,11.399999999999977,1427,50.4,7531.5285640100265,17,0,NoFailure,False
1260,20,2026-01-01 13:10:00,M16119,M,297.5,308.9,11.399999999999977,1280,48.5,6501.002397828478,19,0,NoFailure,False
1261,1,2026-01-01 13:15:00,L48440,L,297.6,309.0,11.399999999999977,1528,33.8,5408.398360811996,22,0,NoFailure,False
1262,2,2026-01-01 13:15:00,H30675,H,297.6,309.0,11.399999999999977,1885,25.2,4974.397807694078,24,0,NoFailure,False
1263,3,2026-01-01 13:15:00,H30676,H,297.8,309.2,11.399999999999977,1648,33.0,5695.079162427576,29,0,NoFailure,False
1264,4,2026-01-01 13:15:00,L48443,L,297.8,309.2,11.399999999999977,1400,56.9,8341.975692832095,34,0,NoFailure,False
1265,5,2026-01-01 13:15:00,M16124,M,297.8,309.3,11.5,2243,15.7,3687.7166485143307,36,0,NoFailure,False
1266,6,2026-01-01 13:15:00,L48445,L,297.9,309.4,11.5,1558,35.7,5824.5756116085495,39,0,NoFailure,False
1267,7,2026-01-01 13:15:00,L48446,L,298.0,309.6,11.600000000000023,1633,34.8,5951.056131842073,41,0,NoFailure,False
1268,8,2026-01-01 13:15:00,M16127,M,298.1,309.6,11.5,1549,38.7,6277.56185632966,43,0,NoFailure,False
1269,9,2026-01-01 13:15:00,L48448,L,298.0,309.5,11.5,1496,45.8,7175.0625175827045,46,0,NoFailure,False
1270,10,2026-01-01 13:15:00,L48449,L,298.1,309.5,11.399999999999977,1467,41.8,6421.478215790608,48,0,NoFailure,False
1271,11,2026-01-01 13:15:00,M16130,M,298.0,309.4,11.399999999999977,1276,65.9,8805.716656403998,50,0,NoFailure,False
1272,12,2026-01-01 13:15:00,H30685,H,298.0,309.4,11.399999999999977,1490,40.5,6319.313622695869,53,0,NoFailure,False
1273,13,2026-01-01 13:15:00,H30686,H,298.0,309.4,11.399999999999977,1562,38.1,6232.103010632217,58,0,NoFailure,False
1274,14,2026-01-01 13:15:00,L48453,L,298.1,309.4,11.299999999999955,1397,48.2,7051.346598884338,63,0,NoFailure,False
1275,15,2026-01-01 13:15:00,H30688,H,298.1,309.5,11.399999999999977,1530,40.2,6440.893258389794,65,0,NoFailure,False
1276,16,2026-01-01 13:15:00,M16135,M,298.1,309.4,11.299999999999955,1362,47.6,6789.107388113686,70,0,NoFailure,False
1277,17,2026-01-01 13:15:00,M16136,M,298.2,309.4,11.199999999999989,1693,34.4,6098.794762364889,73,0,NoFailure,False
1278,18,2026-01-01 13:15:00,M16137,M,298.2,309.4,11.199999999999989,1408,46.5,6856.211807194363,76,0,NoFailure,False
1279,19,2026-01-01 13:15:00,L48458,L,298.2,309.4,11.199999999999989,1398,52.9,7744.465714070343,79,0,NoFailure,False
1280,20,2026-01-01 13:15:00,M16139,M,298.3,309.6,11.300000000000011,1531,40.1,6429.070398036785,81,0,NoFailure,False
1281,1,2026-01-01 13:20:00,H30694,H,298.3,309.5,11.199999999999989,1521,37.1,5909.241533622792,84,0,NoFailure,False
1282,2,2026-01-01 13:20:00,H30695,H,298.3,309.5,11.199999999999989,1427,54.3,8114.325417177469,89,0,NoFailure,False
1283,3,2026-01-01 13:20:00,L48462,L,298.3,309.4,11.099999999999966,1546,36.1,5844.472365081283,94,0,NoFailure,False
1284,4,2026-01-01 13:20:00,L48463,L,298.3,309.4,11.099999999999966,1356,45.4,6446.799452578542,96,0,NoFailure,False
1285,5,2026-01-01 13:20:00,L48464,L,298.4,309.5,11.100000000000023,2153,15.3,3449.5629814212007,98,1,PWF,False
1286,6,2026-01-01 13:20:00,M16145,M,298.5,309.6,11.100000000000023,1492,41.7,6515.2861724268005,100,0,NoFailure,False
1287,7,2026-01-01 13:20:00,L48466,L,298.5,309.6,11.100000000000023,1582,40.3,6676.36609975186,103,0,NoFailure,False
1288,8,2026-01-01 13:20:00,L48467,L,298.5,309.6,11.100000000000023,1419,41.5,6166.789299364084,105,0,NoFailure,False
1289,9,2026-01-01 13:20:00,M16148,M,298.5,309.6,11.100000000000023,1441,48.2,7273.436255542114,107,0,NoFailure,False
1290,10,2026-01-01 13:20:00,M16149,M,298.6,309.7,11.099999999999966,1635,32.2,5513.180947784728,110,0,NoFailure,False
1291,11,2026-01-01 13:20:00,L48470,L,298.6,309.7,11.099999999999966,1429,45.8,6853.719477022517,113,0,NoFailure,False
1292,12,2026-01-01 13:20:00,M16151,M,298.6,309.7,11.099999999999966,1675,28.4,4981.518751042216,115,0,NoFailure,False
1293,13,2026-01-01 13:20:00,M16152,M,298.7,309.7,11.0,1868,23.8,4655.672761011882,118,0,NoFailure,False
1294,14,2026-01-01 13:20:00,H30707,H,298.7,309.8,11.100000000000023,1582,33.4,5533.2661968166785,121,0,NoFailure,False
1295,15,2026-01-01 13:20:00,L48474,L,298.8,309.9,11.099999999999966,1486,40.3,6271.22631114492,126,0,NoFailure,False
1296,16,2026-01-01 13:20:00,L48475,L,298.7,309.8,11.100000000000023,1402,54.3,7972.168349602531,128,0,NoFailure,False
1297,17,2026-01-01 13:20:00,L48476,L,298.7,309.9,11.199999999999989,1621,34.1,5788.499655969826,130,0,NoFailure,False
1298,18,2026-01-01 13:20:00,L48477,L,298.8,309.9,11.099999999999966,1428,42.4,6340.487957181063,132,0,NoFailure,False
1299,19,2026-01-01 13:20:00,M16158,M,298.7,309.8,11.100000000000023,1343,53.6,7538.230628337684,134,0,NoFailure,False
1300,20,2026-01-01 13:20:00,M16159,M,298.7,309.9,11.199999999999989,1458,40.2,6137.792399171451,137,0,NoFailure,False
1301,1,2026-01-01 13:25:00,L48480,L,298.7,309.8,11.100000000000023,1322,57.0,7891.052427286843,140,0,NoFailure,False
1302,2,2026-01-01 13:25:00,L48481,L,298.7,309.9,11.199999999999989,1483,32.8,5093.820216432538,142,0,NoFailure,False
1303,3,2026-01-01 13:25:00,L48482,L,298.6,309.8,11.199999999999989,1505,45.7,7202.46767749752,144,0,NoFailure,True
1304,4,2026-01-01 13:25:00,L48483,L,298.7,309.9,11.199999999999989,1593,42.5,7089.789220988765,146,0,NoFailure,False
1305,5,2026-01-01 13:25:00,L48484,L,298.8,310.0,11.199999999999989,2098,19.6,4306.160106324505,148,0,NoFailure,False
1306,6,2026-01-01 13:25:00,L48485,L,298.8,310.0,11.199999999999989,1672,30.4,5322.779489026163,150,0,NoFailure,False
1307,7,2026-01-01 13:25:00,L48486,L,298.8,310.0,11.199999999999989,1487,41.4,6446.736620725471,152,0,NoFailure,False
1308,8,2026-01-01 13:25:00,L48487,L,298.8,310.0,11.199999999999989,1423,42.1,6273.582505635114,154,0,NoFailure,False
1309,9,2026-01-01 13:25:00,L48488,L,298.9,310.1,11.200000000000045,1750,25.0,4581.4892864851145,156,0,NoFailure,False
1310,10,2026-01-01 13:25:00,L48489,L,298.9,310.2,11.300000000000011,1654,31.1,5386.721371502226,158,0,NoFailure,False
1311,11,2026-01-01 13:25:00,L48490,L,298.9,310.2,11.300000000000011,1498,50.2,7874.8836970963675,160,0,NoFailure,False
1312,12,2026-01-01 13:25:00,L48491,L,298.9,310.1,11.200000000000045,1587,30.2,5018.945591521981,162,0,NoFailure,False
1313,13,2026-01-01 13:25:00,L48492,L,298.9,310.1,11.200000000000045,1473,42.6,6571.143689807627,164,0,NoFailure,False
1314,14,2026-01-01 13:25:00,L48493,L,298.9,310.2,11.300000000000011,1359,56.9,8097.674976113442,166,0,NoFailure,False
1315,15,2026-01-01 13:25:00,M16174,M,299.0,310.3,11.300000000000011,1635,34.5,5906.979586912208,168,0,NoFailure,False
1316,16,2026-01-01 13:25:00,L48495,L,299.0,310.3,11.300000000000011,1520,45.0,7162.8312501847295,171,0,NoFailure,False
1317,17,2026-01-01 13:25:00,L48496,L,299.0,310.3,11.300000000000011,1507,36.7,5791.725024427512,173,0,NoFailure,False
1318,18,2026-01-01 13:25:00,L48497,L,299.0,310.3,11.300000000000011,1428,46.3,6923.693217393473,175,0,NoFailure,False
1319,19,2026-01-01 13:25:00,M16178,M,299.0,310.3,11.300000000000011,1582,33.3,5516.699531556748,177,0,NoFailure,False
1320,20,2026-01-01 13:25:00,L48499,L,299.0,310.3,11.300000000000011,1929,24.4,4928.907546070098,180,0,NoFailure,False
1321,1,2026-01-01 13:30:00,M16180,M,299.0,310.3,11.300000000000011,1540,38.1,6144.3269118909175,182,0,NoFailure,False
1322,2,2026-01-01 13:30:00,L48501,L,298.9,310.2,11.300000000000011,1362,53.0,7559.300243067759,185,0,NoFailure,False
1323,3,2026-01-01 13:30:00,H30736,H,298.9,310.1,11.200000000000045,1452,49.9,7587.448913243925,187,0,NoFailure,False
1324,4,2026-01-01 13:30:00,L48503,L,298.9,310.1,11.200000000000045,1361,51.7,7368.469433313206,192,0,NoFailure,False
1325,5,2026-01-01 13:30:00,M16184,M,298.8,310.1,11.300000000000011,1243,74.5,9697.415843223414,194,1,PWF,False
1326,6,2026-01-01 13:30:00,H30739,H,298.8,310.1,11.300000000000011,1567,36.8,6038.727510828252,197,0,NoFailure,False
1327,7,2026-01-01 13:30:00,L48506,L,298.9,310.2,11.300000000000011,1411,46.5,6870.820213033557,202,0,NoFailure,False
1328,8,2026-01-01 13:30:00,L48507,L,298.8,310.2,11.399999999999977,1814,26.8,5090.971839093284,204,0,NoFailure,False
1329,9,2026-01-01 13:30:00,M16188,M,298.8,310.1,11.300000000000011,1719,28.8,5184.381860660021,206,0,NoFailure,False
1330,10,2026-01-01 13:30:00,H30743,H,298.8,310.2,11.399999999999977,1663,30.4,5294.128164025424,209,0,NoFailure,False
1331,11,2026-01-01 13:30:00,L48510,L,298.9,310.2,11.300000000000011,1696,30.2,5363.662081424878,214,0,NoFailure,False
1332,12,2026-01-01 13:30:00,H30745,H,298.9,310.2,11.300000000000011,1771,26.8,4970.292793293388,216,0,NoFailure,False
1333,13,2026-01-01 13:30:00,L48512,L,299.0,310.3,11.300000000000011,1868,24.0,4694.796061524587,221,0,NoFailure,False
1334,14,2026-01-01 13:30:00,M16193,M,299.0,310.3,11.300000000000011,1558,35.4,5775.62959806562,223,0,NoFailure,False
1335,15,2026-01-01 13:30:00,L48514,L,299.0,310.4,11.399999999999977,1365,49.1,7018.475067752277,226,1,OSF,False
1336,16,2026-01-01 13:30:00,L48515,L,299.0,310.4,11.399999999999977,1371,53.8,7724.108193675081,228,1,OSF,False
1337,17,2026-01-01 13:30:00,L48516,L,298.9,310.3,11.400000000000034,1583,32.6,5404.146738754139,230,0,NoFailure,False
1338,18,2026-01-01 13:30:00,H30751,H,298.7,310.2,11.5,1613,36.0,6080.866740288404,0,0,NoFailure,False
1339,19,2026-01-01 13:30:00,L48518,L,298.6,310.1,11.5,1721,27.2,4902.057400857418,5,0,NoFailure,False
1340,20,2026-01-01 13:30:00,M16199,M,298.6,310.2,11.599999999999966,1668,31.5,5502.185373497164,7,0,NoFailure,False
1341,1,2026-01-01 13:35:00,L48520,L,298.6,310.2,11.599999999999966,1569,36.3,5964.282236913686,10,0,NoFailure,False
1342,2,2026-01-01 13:35:00,M16201,M,298.6,310.2,11.599999999999966,1328,50.5,7022.925657344864,12,0,NoFailure,False
1343,3,2026-01-01 13:35:00,M16202,M,298.6,310.1,11.5,1596,33.0,5515.380062642241,15,0,NoFailure,False
1344,4,2026-01-01 13:35:00,L48523,L,298.5,310.2,11.699999999999989,1676,32.7,5739.1871232839785,18,0,NoFailure,False
1345,5,2026-01-01 13:35:00,L48524,L,298.5,310.1,11.600000000000023,1809,28.9,5474.759269631325,20,0,NoFailure,False
1346,6,2026-01-01 13:35:00,L48525,L,298.5,310.0,11.5,1804,26.1,4930.666837956109,22,0,NoFailure,False
1347,7,2026-01-01 13:35:00,L48526,L,298.6,310.1,11.5,1533,33.9,5442.149537887062,24,0,NoFailure,False
1348,8,2026-01-01 13:35:00,L48527,L,298.7,310.2,11.5,1717,27.3,4908.6442734544435,26,0,NoFailure,False
1349,9,2026-01-01 13:35:00,L48528,L,298.7,310.2,11.5,1363,45.5,6494.35269337838,28,0,NoFailure,False
1350,10,2026-01-01 13:35:00,L48529,L,298.7,310.2,11.5,1402,45.9,6738.904737509321,30,0,NoFailure,False
1351,11,2026-01-01 13:35:00,L48530,L,298.7,310.2,11.5,1436,47.5,7142.934496711993,32,0,NoFailure,False
1352,12,2026-01-01 13:35:00,L48531,L,298.7,310.2,11.5,1525,43.7,6978.786280561927,34,0,NoFailure,False
1353,13,2026-01-01 13:35:00,M16212,M,298.7,310.2,11.5,1598,33.3,5572.494217084502,36,0,NoFailure,False
1354,14,2026-01-01 13:35:00,M16213,M,298.6,310.1,11.5,1444,48.1,7273.457199493136,39,0,NoFailure,False
1355,15,2026-01-01 13:35:00,L48534,L,298.6,310.0,11.399999999999977,1334,48.0,6705.415359822055,42,0,NoFailure,False
1356,16,2026-01-01 13:35:00,M16215,M,298.6,310.0,11.399999999999977,1681,35.5,6249.203746643256,44,0,NoFailure,False
1357,17,2026-01-01 13:35:00,L48536,L,298.6,309.9,11.299999999999955,1593,37.4,6239.014514470113,47,0,NoFailure,False
1358,18,2026-01-01 13:35:00,L48537,L,298.6,309.9,11.299999999999955,1461,45.7,6991.897193902908,49,0,NoFailure,False
1359,19,2026-01-01 13:35:00,M16218,M,298.7,310.1,11.400000000000034,1693,31.9,5655.568398820928,51,0,NoFailure,False
1360,20,2026-01-01 13:35:00,L48539,L,298.7,310.2,11.5,1404,50.3,7395.4347702565165,54,0,NoFailure,False
1361,1,2026-01-01 13:40:00,H30774,H,298.8,310.2,11.399999999999977,1707,27.6,4933.682766903555,56,0,NoFailure,False
1362,2,2026-01-01 13:40:00,M16221,M,298.6,310.1,11.5,1458,41.9,6397.350784211038,61,0,NoFailure,False
1363,3,2026-01-01 13:40:00,L48542,L,298.6,310.0,11.399999999999977,1517,41.2,6545.026582880784,64,0,NoFailure,False
1364,4,2026-01-01 13:40:00,L48543,L,298.7,310.1,11.400000000000034,1433,54.6,8193.462136121396,66,0,NoFailure,False
1365,5,2026-01-01 13:40:00,L48544,L,298.7,310.2,11.5,1566,33.1,5428.1066187255165,68,0,NoFailure,False
1366,6,2026-01-01 13:40:00,L48545,L,298.7,310.1,11.400000000000034,1676,33.5,5879.595370948417,70,0,NoFailure,False
1367,7,2026-01-01 13:40:00,M16226,M,298.7,310.1,11.400000000000034,1368,56.8,8136.97630020985,72,0,NoFailure,False
1368,8,2026-01-01 13:40:00,M16227,M,298.8,310.2,11.399999999999977,1581,37.5,6208.572481656829,75,0,NoFailure,False
1369,9,2026-01-01 13:40:00,H30782,H,298.8,310.3,11.5,1708,27.1,4847.1423612726685,78,0,NoFailure,False
1370,10,2026-01-01 13:40:00,M16229,M,298.7,310.3,11.600000000000023,1481,41.5,6436.23322928697,83,0,NoFailure,False
1371,11,2026-01-01 13:40:00,L48550,L,298.7,310.3,11.600000000000023,1451,40.0,6077.934587145053,86,0,NoFailure,False
1372,12,2026-01-01 13:40:00,M16231,M,298.7,310.3,11.600000000000023,1495,38.7,6058.718512080595,88,0,NoFailure,False
1373,13,2026-01-01 13:40:00,M16232,M,298.8,310.3,11.5,1573,41.8,6885.470506774797,91,0,NoFailure,False
1374,14,2026-01-01 13:40:00,M16233,M,298.8,310.3,11.5,1366,59.0,8439.78394411386,94,0,NoFailure,False
1375,15,2026-01-01 13:40:00,L48554,L,298.8,310.3,11.5,1553,36.8,5984.775892990603,97,0,NoFailure,False
1376,16,2026-01-01 13:40:00,M16235,M,298.8,310.3,11.5,1528,37.1,5936.437254027369,99,0,NoFailure,False
1377,17,2026-01-01 13:40:00,M16236,M,298.8,310.2,11.399999999999977,1527,31.2,4989.100461312878,102,0,NoFailure,False
1378,18,2026-01-01 13:40:00,L48557,L,298.8,310.2,11.399999999999977,1461,46.7,7144.892756132731,105,0,NoFailure,False
1379,19,2026-01-01 13:40:00,H30792,H,298.8,310.2,11.399999999999977,1455,44.9,6841.289242089812,107,0,NoFailure,False
1380,20,2026-01-01 13:40:00,L48559,L,298.7,310.1,11.400000000000034,1620,34.8,5903.680914625938,112,0,NoFailure,False
1381,1,2026-01-01 13:45:00,L48560,L,298.7,310.1,11.400000000000034,1786,27.7,5180.716669230832,114,0,NoFailure,False
1382,2,2026-01-01 13:45:00,M16241,M,298.8,310.2,11.399999999999977,1583,35.7,5918.037993052845,116,0,NoFailure,False
1383,3,2026-01-01 13:45:00,L48562,L,298.8,310.1,11.300000000000011,1653,30.3,5244.983182947767,119,0,NoFailure,False
1384,4,2026-01-01 13:45:00,M16243,M,298.9,310.2,11.300000000000011,1331,49.0,6829.717709149089,121,0,NoFailure,False
1385,5,2026-01-01 13:45:00,L48564,L,298.9,310.3,11.400000000000034,1484,43.8,6806.700306973788,124,0,NoFailure,False
1386,6,2026-01-01 13:45:00,M16245,M,298.9,310.2,11.300000000000011,1603,36.1,6059.9542051910075,126,0,NoFailure,False
1387,7,2026-01-01 13:45:00,L48566,L,298.9,310.2,11.300000000000011,1445,40.0,6052.801845916334,129,0,NoFailure,False
1388,8,2026-01-01 13:45:00,L48567,L,298.9,310.1,11.200000000000045,1823,26.1,4982.597364519948,131,0,NoFailure,False
1389,9,2026-01-01 13:45:00,H30802,H,298.9,310.1,11.200000000000045,1491,45.3,7073.013116218595,133,0,NoFailure,False
1390,10,2026-01-01 13:45:00,L48569,L,298.9,310.2,11.300000000000011,1533,42.8,6870.914460813164,138,0,NoFailure,False
1391,11,2026-01-01 13:45:00,L48570,L,298.9,310.2,11.300000000000011,1409,54.8,8085.747396005313,140,0,NoFailure,False
1392,12,2026-01-01 13:45:00,L48571,L,298.9,310.2,11.300000000000011,2737,8.8,2522.2381339100775,142,1,PWF,False
1393,13,2026-01-01 13:45:00,M16252,M,299.0,310.3,11.300000000000011,1494,46.6,7290.631239332762,144,0,NoFailure,False
1394,14,2026-01-01 13:45:00,L48573,L,299.1,310.4,11.299999999999955,1594,33.3,5558.545545702565,147,0,NoFailure,False
1395,15,2026-01-01 13:45:00,L48574,L,299.1,310.4,11.299999999999955,1527,44.0,7035.9109069797,149,0,NoFailure,False
1396,16,2026-01-01 13:45:00,L48575,L,299.1,310.4,11.299999999999955,1452,39.7,6036.507452019717,151,0,NoFailure,False
1397,17,2026-01-01 13:45:00,L48576,L,299.0,310.3,11.300000000000011,1483,39.2,6087.736356224253,153,0,NoFailure,False
1398,18,2026-01-01 13:45:00,L48577,L,299.1,310.2,11.099999999999966,1569,38.2,6276.462298900905,155,0,NoFailure,False
1399,19,2026-01-01 13:45:00,L48578,L,299.1,310.3,11.199999999999989,1472,46.6,7183.272546384085,157,0,NoFailure,False
1400,20,2026-01-01 13:45:00,L48579,L,299.0,310.2,11.199999999999989,1533,43.5,6983.289230032071,159,0,NoFailure,False
1401,1,2026-01-01 13:50:00,H30814,H,298.9,310.1,11.200000000000045,1366,62.7,8969.058530439645,161,0,NoFailure,False
1402,2,2026-01-01 13:50:00,H30815,H,298.9,310.2,11.300000000000011,1532,37.7,6048.236064593118,166,0,NoFailure,False
1403,3,2026-01-01 13:50:00,M16262,M,298.9,310.1,11.200000000000045,1313,56.8,7809.8317852160335,171,0,NoFailure,False
1404,4,2026-01-01 13:50:00,L48583,L,299.0,310.2,11.199999999999989,1372,48.0,6896.424193160315,174,0,NoFailure,False
1405,5,2026-01-01 13:50:00,M16264,M,298.9,310.1,11.200000000000045,1555,40.6,6611.272299969481,176,0,NoFailure,False
1406,6,2026-01-01 13:50:00,L48585,L,298.9,310.1,11.200000000000045,1394,42.7,6233.317759791605,179,0,NoFailure,False
1407,7,2026-01-01 13:50:00,L48586,L,298.9,310.1,11.200000000000045,1442,48.0,7248.282570362371,181,0,NoFailure,False
1408,8,2026-01-01 13:50:00,L48587,L,298.9,310.0,11.100000000000023,1564,33.8,5535.821358841598,183,0,NoFailure,False
1409,9,2026-01-01 13:50:00,L48588,L,298.9,310.0,11.100000000000023,1452,48.9,7435.3958288101785,185,0,NoFailure,False
